match_id,player1,player2,elapsed_time,p1_sets,p2_sets,p1_games,p2_games,score_lead,Tie_breakers,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:37:46,0,1,1,2,0,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.385,1.193,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:38:23,0,1,1,2,-1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.02,11.446,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:38:49,0,1,1,2,-2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,25.978,27.028,7
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:39:27,0,1,1,2,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,11.803,9.854,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:39:57,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.611,4.064,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:40:21,0,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.883,12.058,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:40:50,0,1,2,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.384,4.289,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:41:06,0,1,2,2,-1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.079,39.549,11
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:42:11,0,1,2,2,-2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.178,10.924,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:42:34,0,1,2,2,-1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.024,3.455,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:43:16,0,1,2,2,-2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208,17.207,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:44:55,0,1,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.188,2.135,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:45:11,0,1,2,3,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181,8.816,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:45:46,0,1,2,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.935,4.238,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:46:47,0,1,2,3,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.591,7.99,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:47:28,0,1,2,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.415,9.161,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:47:58,0,1,3,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.082,4.309,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:12,0,1,3,3,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449,0.841,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:26,0,1,3,3,-2,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839,0.734,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:48:41,0,1,3,3,-3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.828,10.575,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:50:32,0,1,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.739,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:50:50,0,1,3,4,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.432,0.792,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:51:22,0,1,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.246,20.175,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:51:54,0,1,3,4,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.816,16.514,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:52:28,0,1,3,4,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.321,25.6,8
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:53:19,0,1,3,4,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.281,6.945,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:53:44,0,1,3,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,35.367,33.166,9
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:54:36,0,1,3,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.855,19.879,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:55:10,0,1,4,4,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,0.805,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:55:26,0,1,4,4,-1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.784,5.727,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:55:57,0,1,4,4,-2,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.666,7.709,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:56:29,0,1,4,4,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.33,11.408,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:56:54,0,1,4,4,-2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.252,12.691,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:58:36,0,1,4,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.944,22.909,7
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,0:59:21,0,1,4,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.556,8.561,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:00:00,0,1,4,5,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.155,13.634,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:00:34,0,1,4,5,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.293,9.488,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:01:04,0,1,4,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.83,24.825,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:01:50,0,1,4,5,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.312,8.678,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:02:19,0,1,5,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.885,2.292,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:02:34,0,1,5,5,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.395,11.307,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:02:54,0,1,5,5,-2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.914,5.592,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:03:10,0,1,5,5,-3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.751,5.515,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:04:49,0,1,5,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.524,7.005,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:05:14,0,1,5,6,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.044,6.027,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:05:57,0,1,5,6,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.143,6.74,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:06:33,0,1,5,6,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823,5.063,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:07:01,0,1,5,6,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.209,6.459,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:07:42,0,1,5,6,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.768,11.699,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:08:35,0,1,6,6,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,25.55,26.326,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:09:16,0,1,6,6,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394,4.361,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:09:56,0,1,6,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143,5.907,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:10:21,0,1,6,6,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.071,7.565,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:10:43,0,1,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.967,3.099,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:11:23,0,1,6,6,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.35,31.463,7
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:12:18,0,1,6,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.742,8.176,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:12:43,0,1,6,6,1,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.169,4.437,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:13:16,0,1,6,6,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.319,8.857,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:13:57,0,1,6,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,6.328,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:14:22,0,1,6,6,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.163,9.565,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:18:03,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.489,8.797,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:18:36,1,1,0,0,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.423,4.461,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:19:13,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.809,4.289,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:19:33,1,1,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.832,9.216,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:20:12,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.175,19.603,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:20:42,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947,0.922,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:21:35,1,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.142,6.085,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:21:49,1,1,1,0,-1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.191,24.879,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:22:18,1,1,1,0,-2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565,6.936,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:22:48,1,1,1,0,-3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114,5.823,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:23:18,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.955,22.85,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:23:56,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.056,12.14,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:24:35,1,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.957,3.695,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:24:57,1,1,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10.955,9.036,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:25:27,1,1,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101,7.233,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:27:47,1,1,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.384,16.837,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:28:09,1,1,2,1,-1,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.116,3.353,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:28:34,1,1,2,1,-2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.261,5.199,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:28:49,1,1,2,1,-3,0,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.06,14.285,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:29:31,1,1,2,2,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.368,6.552,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:30:14,1,1,2,2,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.902,9.88,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:30:44,1,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.304,13.788,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:31:17,1,1,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.241,11.434,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:31:54,1,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.456,10.805,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:32:23,1,1,2,2,-1,0,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3.235,3.088,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:34:07,1,1,2,3,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9.779,12.943,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:34:38,1,1,2,3,-1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.897,8.116,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:34:58,1,1,2,3,-2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.196,23.473,6
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:35:27,1,1,2,3,-1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233,3.803,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:35:54,1,1,2,3,-2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.196,8.238,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:36:39,1,1,2,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.102,8.312,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:36:58,1,1,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.703,8.187,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:37:22,1,1,2,4,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.149,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:37:35,1,1,2,4,3,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0.99,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:39:13,1,1,3,4,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.968,14.182,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:39:44,1,1,3,4,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.421,16.108,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:40:12,1,1,3,4,-2,0,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.132,16.153,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:40:48,1,1,3,4,-3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,5.033,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:41:20,1,1,3,5,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.507,9.19,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:41:45,1,1,3,5,-1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,9.886,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:42:29,1,1,3,5,-2,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.308,6.595,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:43:06,1,1,3,5,-3,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.018,1.127,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:43:24,1,1,3,5,-2,0,1,1,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21.233,24.961,6
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:45:38,1,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906,2.889,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:45:53,1,2,0,0,-1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.682,18.565,7
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:46:31,1,2,0,0,-2,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,10.31,12.548,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:46:55,1,2,0,0,-3,0,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.68,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:47:36,1,2,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.178,3.874,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:48:03,1,2,0,1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.601,5.526,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:48:35,1,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.515,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:48:50,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,21.963,20.486,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:49:18,1,2,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.786,15.001,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:49:52,1,2,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.169,15.61,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:50:15,1,2,1,1,-1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.348,6.671,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:50:38,1,2,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.076,8.928,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:51:14,1,2,1,1,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482,7.11,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:51:33,1,2,1,1,-2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,2.768,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:53:23,1,2,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.183,5.937,2
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:53:47,1,2,1,2,-1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.568,18.463,4
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:54:29,1,2,1,2,-2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.551,12.446,3
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:55:19,1,2,1,2,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.363,25.607,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:56:09,1,2,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486,1.337,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:56:40,1,2,1,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,1.373,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:57:08,1,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.16,29.918,5
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:57:46,1,2,2,2,-1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575,1.03,1
